Candle Time (Ghana),QQQ Score,QQQ Flow Z Change,QQQ Momentum Z Change,QQQ Volatility Z Change,QQQ Price,QQQ Flow Event,QQQ Ready,NQ Score,NQ Flow Z Change,NQ Momentum Z Change,NQ Volatility Z Change,NQ Price,NQ Flow Event,NQ Ready,Signal Time (Ghana),Confirmation Score,Signal,Reason,New Alert,Base Signal,QQQ Daily Z,QQQ Daily Momentum Z,QQQ Alert Time (Ghana),QQQ Daily Alert,NQ Daily Z,NQ Daily Momentum Z,NQ Alert Time (Ghana),NQ Daily Alert,VIX Daily Z,VIX Daily Momentum Z,VIX Alert Time (Ghana),VIX Daily Alert,Daily Alert Confirmation,Daily Alert Reason
2026-08-14 07:00:00+00:00,,,,,,,,-5.968981506378287,-0.027260618506784295,-0.1751183748147187,-0.20425478621970972,30194.75,Drop,True,2026-08-14 08:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-14 08:00:00+00:00,-8.418152179606814,-0.02527480137416882,-0.2834330686224288,-0.18271309838848998,732.9972,Drop,True,3.0380443643126536,0.022727856109806766,0.06708476462139057,-0.014503594353692195,30220.75,Rise,True,2026-08-14 09:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-14 09:00:00+00:00,-8.898912642959319,-0.02448171650546982,-0.30645880541880477,-0.24995170793984645,733.12,Drop,True,-4.605834760254113,-0.06900782685190743,-0.01887924549558373,-0.1985336125290782,30235.0,Drop,True,2026-08-14 10:00:00+00:00,-4.605834760254113,WAIT,Scores below confirmation threshold,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-14 10:00:00+00:00,4.772629283679963,-0.023731993513585348,0.25312213680397866,-0.21534578430902035,733.1,Drop,True,-22.899255044980787,-0.4066897185902153,0.009610129090845687,-0.1640486755978363,30252.0,Drop,True,2026-08-14 11:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 11:00:00+00:00,3.7393055400740534,-0.023022372364025268,0.20775446349208282,-0.16477831781145472,733.6013,Drop,True,-30.35654857302213,-0.5813417133339335,0.04249946042741426,-0.1320778789751369,30263.75,Drop,True,2026-08-14 12:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 12:00:00+00:00,-1.5055835965115316,-0.022349902267736255,-0.006592603487349691,-0.11140850464436874,733.72,Drop,True,44.07722705614987,0.8742511849523236,-0.03897317725588678,0.1916045938116291,30268.25,Rise,True,2026-08-14 13:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 13:00:00+00:00,-8.244747186978357,-0.05914306913991729,-0.1902753036081989,-0.12277223194328829,733.52,Drop,True,-65.50657135389962,-1.2011068098545747,-0.3707632394652627,0.47227870719656284,30228.25,Drop,True,2026-08-14 14:00:00+00:00,-8.244747186978357,WAIT,Scores below confirmation threshold,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 13:30:00+00:00,-40.88440197761425,-0.6405476229129786,-0.28629647736510516,-0.061368884888345576,731.4600830078125,Drop,True,,,,,,,,2026-08-14 14:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 14:00:00+00:00,,,,,,,,-62.94987470640696,-0.7922699469878194,-0.6503722873771971,0.7005003719246303,30123.0,Drop,True,2026-08-14 15:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 14:30:00+00:00,-21.346565821710257,-0.2567714450137677,-0.2562735286356672,-0.06515120702419064,729.3201293945312,Drop,True,,,,,,,,2026-08-14 15:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 15:00:00+00:00,,,,,,,,-46.497812045904396,-0.5248960513101604,-0.537072809264187,0.37232765397464074,30065.75,Drop,True,2026-08-14 16:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 15:30:00+00:00,19.086044558137434,0.2596080388369689,0.15524781312166833,-0.13108428466360567,730.0700073242188,Rise,True,,,,,,,,2026-08-14 16:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 16:00:00+00:00,,,,,,,,2.525050459686229,0.13027303461116602,-0.2130630656062349,-0.08338228073030604,30059.0,Rise,True,2026-08-14 17:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 16:30:00+00:00,-54.6806051120166,-1.4722202574071093,-0.027230582892086408,-0.146684621067099,729.0131225585938,Drop,True,,,,,,,,2026-08-14 17:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 17:00:00+00:00,,,,,,,,13.891616332338302,0.1730609169588857,0.14543265364169866,-0.21495629832609442,30081.5,Rise,True,2026-08-14 18:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 17:30:00+00:00,30.082049105840497,0.622935584324087,-0.12496930740268553,-0.15051944839529996,729.1799926757812,Rise,True,,,,,,,,2026-08-14 18:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 18:00:00+00:00,,,,,,,,20.111035964243772,0.2836413363860564,0.1423426010692222,-0.1637496821425216,30088.5,Rise,True,2026-08-14 19:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 18:30:00+00:00,42.37655254357311,0.70546627192411,0.2408302018536848,-0.1417805269813388,729.8599853515625,Rise,True,,,,,,,,2026-08-14 19:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 19:00:00+00:00,,,,,,,,34.91084377800393,0.43345471055447005,0.37711109921995895,0.09452580610103917,30145.0,Rise,True,2026-08-14 20:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 19:30:00+00:00,13.352735970985618,0.16226783208893514,0.14914526641037584,-0.05891129544147877,731.0499877929688,Rise,True,,,,,,,,2026-08-14 20:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 20:00:00+00:00,7.085750995507267,0.22485407800445611,-0.25254042274311667,-0.0817445489275841,731.16,Rise,True,-26.187939073476706,-0.024455417834476578,-2.591316878973407,-0.2706238886155585,30141.75,Drop,True,2026-08-14 21:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 21:00:00+00:00,-22.211498227159648,-0.4033453238098831,0.030287825326605677,-0.0749433791988654,731.0,Drop,True,,,,,,,,2026-08-14 22:00:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 22:00:00+00:00,15.991311412921599,0.36771132592467615,-0.20807085445996554,-0.06730760077742848,731.07,Rise,True,,,,,,,,2026-08-14 23:00:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,1.0156825655111827,1.4381697091741077,2026-08-14 00:00:00+00:00,POSITIVE Z-SCORE,-1.0918594489691136,-1.0291296782979258,2026-08-14 11:00:00+00:00,NEGATIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-14 23:00:00+00:00,-3.2654297896748994,-0.04153652591549184,-0.030996743052509407,-0.05300978873288864,730.85,Drop,True,,,,,,,,2026-08-15 00:00:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-16 22:00:00+00:00,,,,,,,,14.59919675698092,0.05374042917921418,0.42007434433514446,0.09717438223378994,30205.0,Rise,True,2026-08-16 23:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-16 23:00:00+00:00,,,,,,,,15.731864047575094,-0.006877241871256046,0.7680252177930567,-0.18532162081966264,30214.25,Drop,True,2026-08-17 00:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-17 00:00:00+00:00,,,,,,,,-19.27985892135235,-0.05279630691575943,-0.7660056861083153,-0.12158496899889171,30201.75,Drop,True,2026-08-17 01:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-17 01:00:00+00:00,,,,,,,,-3.672962665658555,-0.021456066143446084,-0.0957231487584762,-0.02306773279381069,30192.0,Drop,True,2026-08-17 02:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-17 02:00:00+00:00,,,,,,,,-1.2753664678203294,-0.006060715895317981,-0.03648529950959967,-0.06758292972153646,30222.25,Drop,True,2026-08-17 03:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-17 03:00:00+00:00,,,,,,,,15.569471027360542,0.022338368752275573,0.6463026474583815,-0.21566942789187005,30245.75,Rise,True,2026-08-17 04:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-17 04:00:00+00:00,,,,,,,,-6.874844798269517,-0.049786270589371795,-0.15687982733164052,-0.21713471008337737,30234.75,Drop,True,2026-08-17 05:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-17 05:00:00+00:00,,,,,,,,8.629604269843266,-0.02297851660770589,0.42403340165417625,-0.015536198322137373,30272.0,Drop,True,2026-08-17 06:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-17 06:00:00+00:00,,,,,,,,13.41566313486009,0.025558831604393983,0.430505443337016,0.11644861018149233,30324.5,Rise,True,2026-08-17 07:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-17 07:00:00+00:00,,,,,,,,-2.083975462367538,-0.06759700487179798,0.184468588311821,0.1747182871071069,30313.0,Drop,True,2026-08-17 08:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ NQ
2026-08-17 08:00:00+00:00,18.3460127854955,-0.03955663589496905,0.9765348007822959,0.12932455694645428,735.245,Drop,True,-2.82447180942263,-0.06615710866131597,0.04559852698953404,-0.0440802157224256,30298.25,Drop,True,2026-08-17 09:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 09:00:00+00:00,-14.953322637306682,-0.037779039020564786,-0.559365251191472,-0.027380299178189516,734.22,Drop,True,-10.007880589016995,-0.11627455190474656,-0.12312558019630149,-0.11360343822158181,30282.0,Drop,True,2026-08-17 10:00:00+00:00,-10.007880589016995,WAIT,Base SELL blocked: No same-day alert available yet: NQ,False,SELL,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 10:00:00+00:00,-24.680078205573807,-0.03617805162438259,-1.486245764204969,0.00369657244628141,735.77,Drop,True,30.647433906630646,0.3863403631319243,0.2633653050584599,0.14224233699815358,30315.0,Rise,True,2026-08-17 11:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 11:00:00+00:00,-3.20024072032363,-0.03473221028472406,0.02850394232779052,0.12258038092492507,734.85,Drop,True,21.831721927135874,0.4532808917404749,-0.1467977848197085,-0.07631845717010077,30286.75,Rise,True,2026-08-17 12:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 12:00:00+00:00,-10.653748497848351,-0.03342346748086478,-0.2904131824149072,0.10614419584434076,733.3924,Drop,True,4.283167510405224,0.47175183973132107,-0.7584646646170392,0.4307613057759686,30202.5,Rise,True,2026-08-17 13:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 13:00:00+00:00,-10.57116151520024,-0.03636406269761017,-0.33461692955553457,0.021583327549208997,732.93,Drop,True,57.92174216546778,1.030014264815504,0.2759513793176016,0.3285346247213195,30235.0,Rise,True,2026-08-17 14:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 13:30:00+00:00,-33.30909734052528,-0.7149230950354928,0.1518992360303426,0.016825353655336217,732.4400024414062,Drop,True,,,,,,,,2026-08-17 14:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 14:00:00+00:00,,,,,,,,7.525451498383684,0.09411212915140843,-0.05521338733571901,0.2218542314447088,30244.0,Rise,True,2026-08-17 15:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 14:30:00+00:00,30.87141347289812,0.4414373363045601,0.2373367150275396,0.010456401665242199,734.1799926757812,Rise,True,,,,,,,,2026-08-17 15:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 15:00:00+00:00,,,,,,,,-44.914018519120916,-0.7753002765395404,-0.16694580198118603,0.11913823234672635,30239.5,Drop,True,2026-08-17 16:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 15:30:00+00:00,-19.77516310842381,-0.27903162175842927,-0.13907569994859137,-0.007196355048374681,732.7000122070312,Drop,True,,,,,,,,2026-08-17 16:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,,,,,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: NQ
2026-08-17 16:00:00+00:00,,,,,,,,-42.153636433144484,-0.6065686620924093,-0.3898816847499247,0.02465498239446586,30183.5,Drop,True,2026-08-17 17:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,CONFLICT,Stored daily alert directions do not confirm (VIX must be opposite QQQ/NQ)
2026-08-17 16:30:00+00:00,-4.851581910262507,0.1530379822546054,-0.6078652029744829,0.026491250285671786,730.0349731445312,Rise,True,,,,,,,,2026-08-17 17:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,CONFLICT,Stored daily alert directions do not confirm (VIX must be opposite QQQ/NQ)
2026-08-17 17:00:00+00:00,,,,,,,,-31.762124167540446,-0.27089340049394683,-0.4923058803401157,0.3090545095069138,30102.25,Drop,True,2026-08-17 18:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,CONFLICT,Stored daily alert directions do not confirm (VIX must be opposite QQQ/NQ)
2026-08-17 17:30:00+00:00,31.946822901023086,0.5391396093018317,0.096564570494448,-0.03765366283636484,730.1900024414062,Rise,True,,,,,,,,2026-08-17 18:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,CONFLICT,Stored daily alert directions do not confirm (VIX must be opposite QQQ/NQ)
2026-08-17 18:00:00+00:00,,,,,,,,17.788055316135274,0.2278498570385875,0.17574040201154784,-0.03346546119394267,30122.25,Rise,True,2026-08-17 19:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,CONFLICT,Stored daily alert directions do not confirm (VIX must be opposite QQQ/NQ)
2026-08-17 18:30:00+00:00,-28.627127611681537,-0.5787976578600732,0.10762693036543891,-0.02778453699342598,729.969970703125,Drop,True,,,,,,,,2026-08-17 19:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,CONFLICT,Stored daily alert directions do not confirm (VIX must be opposite QQQ/NQ)
2026-08-17 19:00:00+00:00,,,,,,,,-19.521267048947365,-0.3081211826042818,-0.0639933257170795,-0.00711877756447285,30090.5,Drop,True,2026-08-17 20:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,2.039700700166165,1.0799784566164714,2026-08-17 09:00:00+00:00,POSITIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,CONFLICT,Stored daily alert directions do not confirm (VIX must be opposite QQQ/NQ)
2026-08-17 19:30:00+00:00,-6.804624213934775,-0.13365463440306397,0.05062362221566685,0.00648468320223361,729.8599243164062,Drop,True,,,,,,,,2026-08-17 20:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,-1.0470326776516583,-1.665048557212259,2026-08-17 20:30:00+00:00,NEGATIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,SELL,Negative QQQ/NQ and positive VIX daily alerts
2026-08-17 20:00:00+00:00,-17.91197786396876,-0.2441822241908022,-0.14278041944403563,-0.04807001814266787,729.52,Drop,True,5.736524814338711,-0.01609753088040472,0.2748066413143646,-0.12610378519866927,30078.25,Drop,True,2026-08-17 21:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,-1.0470326776516583,-1.665048557212259,2026-08-17 20:30:00+00:00,NEGATIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,SELL,Negative QQQ/NQ and positive VIX daily alerts
2026-08-17 21:00:00+00:00,-23.360203751964885,-0.422710958697688,0.023704629165192115,-0.058224780894840844,729.5287,Drop,True,,,,,,,,2026-08-17 22:00:00+00:00,,WAIT,No matching NQ candle,False,WAIT,-1.0470326776516583,-1.665048557212259,2026-08-17 20:30:00+00:00,NEGATIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,SELL,Negative QQQ/NQ and positive VIX daily alerts
2026-08-17 22:00:00+00:00,-34.18193110843145,-0.6763434456964827,0.046685707731683346,-0.04615031199514896,729.5414,Drop,True,18.77540541050583,0.06880452178319074,0.6717737639154049,-0.25580594375647353,30079.75,Rise,True,2026-08-17 23:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,-1.0470326776516583,-1.665048557212259,2026-08-17 20:30:00+00:00,NEGATIVE Z-SCORE,-1.1943437365581395,-1.7917956264502612,2026-08-17 17:00:00+00:00,NEGATIVE Z-SCORE,2.4165998995595754,2.0399838618004993,2026-08-17 08:00:00+00:00,POSITIVE Z-SCORE,SELL,Negative QQQ/NQ and positive VIX daily alerts
